timestamp,open,high,low,close,volume
2026-03-17 05:00:00,5036.6,5037.9,5032.0,5037.8,111.2533
2026-03-17 05:15:00,5037.9,5041.8,5033.2,5034.2,46.8534
2026-03-17 05:30:00,5034.1,5036.8,5030.0,5030.1,36.7572
2026-03-17 05:45:00,5030.1,5030.1,5017.9,5018.1,271.4303
2026-03-17 06:00:00,5018.2,5019.9,5005.6,5009.2,184.6959
2026-03-17 06:15:00,5009.2,5011.6,5005.2,5011.0,80.1594
2026-03-17 06:30:00,5011.1,5015.1,5011.0,5013.5,197.073
2026-03-17 06:45:00,5014.1,5014.1,5009.2,5010.2,70.7582
2026-03-17 07:00:00,5009.6,5014.7,5009.2,5013.5,16.0548
2026-03-17 07:15:00,5013.6,5016.5,5010.0,5015.7,19.9571
2026-03-17 07:30:00,5015.6,5025.4,5015.0,5022.3,92.2338
2026-03-17 07:45:00,5022.3,5022.3,5017.5,5020.9,23.2769
2026-03-17 08:00:00,5021.0,5023.9,5020.0,5020.0,20.9098
2026-03-17 08:15:00,5019.8,5028.2,5019.8,5020.1,74.7391
2026-03-17 08:30:00,5020.0,5022.9,5018.8,5022.9,35.3541
2026-03-17 08:45:00,5022.9,5022.9,5019.0,5022.1,70.0175
2026-03-17 09:00:00,5022.5,5023.0,5013.0,5013.0,72.4177
2026-03-17 09:15:00,5013.1,5017.0,5011.3,5017.0,57.3966
2026-03-17 09:30:00,5016.9,5017.0,5009.9,5011.6,105.7395
2026-03-17 09:45:00,5011.6,5012.8,5010.4,5010.4,106.7707
2026-03-17 10:00:00,5010.3,5014.2,5000.0,5003.7,84.0605
2026-03-17 10:15:00,5003.7,5006.3,5001.7,5001.7,641.9927
2026-03-17 10:30:00,5001.8,5006.2,4991.6,4997.6,117.2241
2026-03-17 10:45:00,4998.2,5002.4,4996.0,4999.9,20.7475
2026-03-17 11:00:00,4999.9,5003.9,4996.8,5003.3,26.3177
2026-03-17 11:15:00,5003.3,5008.0,5003.3,5005.5,28.767
2026-03-17 11:30:00,5006.1,5007.2,5003.1,5007.2,5.1402
2026-03-17 11:45:00,5007.2,5009.6,5001.7,5002.1,37.0545
2026-03-17 12:00:00,5002.0,5007.8,4999.3,5006.8,12.2301
2026-03-17 12:15:00,5006.8,5017.9,5006.8,5017.9,42.1427
2026-03-17 12:30:00,5017.9,5021.9,5014.4,5016.2,159.7266
2026-03-17 12:45:00,5015.7,5015.7,5009.2,5011.3,13.071
2026-03-17 13:00:00,5011.2,5015.6,5011.1,5014.7,49.7787
2026-03-17 13:15:00,5014.7,5016.9,5012.6,5012.7,693.2685
2026-03-17 13:30:00,5012.5,5029.0,5012.5,5025.6,148.1422
2026-03-17 13:45:00,5025.5,5026.6,5006.1,5015.4,48.2759
2026-03-17 14:00:00,5016.1,5018.0,5008.9,5017.4,134.4925
2026-03-17 14:15:00,5016.8,5016.8,5007.2,5008.4,21.9745
2026-03-17 14:30:00,5007.8,5013.2,5001.0,5012.1,234.6399
2026-03-17 14:45:00,5012.1,5016.5,5007.5,5007.5,33.8942
2026-03-17 15:00:00,5007.4,5015.0,5007.1,5008.3,64.0497
2026-03-17 15:15:00,5008.2,5013.7,4993.2,4994.1,187.5536
2026-03-17 15:30:00,4994.8,4999.7,4973.8,4984.5,275.1263
2026-03-17 15:45:00,4984.5,4997.6,4984.5,4996.6,86.7362
2026-03-17 16:00:00,4996.5,4997.7,4990.6,4993.3,37.4744
2026-03-17 16:15:00,4993.2,5003.6,4992.1,5003.5,85.5707
2026-03-17 16:30:00,5003.0,5004.2,4998.2,5000.4,86.1904
2026-03-17 16:45:00,5000.9,5001.7,4997.3,5000.7,32.9865
2026-03-17 17:00:00,5000.7,5004.9,5000.3,5002.2,30.1063
2026-03-17 17:15:00,5001.9,5006.5,4999.4,5001.2,23.5849
2026-03-17 17:30:00,5001.3,5004.0,4996.1,4996.7,50.1588
2026-03-17 17:45:00,4996.8,5001.0,4994.8,5000.4,10.2261
2026-03-17 18:00:00,5000.7,5005.0,5000.6,5004.8,19.724
2026-03-17 18:15:00,5004.8,5006.5,5002.7,5002.8,29.3053
2026-03-17 18:30:00,5002.8,5002.8,4998.4,5000.9,20.9671
2026-03-17 18:45:00,5000.9,5005.3,5000.9,5003.2,24.6265
2026-03-17 19:00:00,5003.2,5003.4,5000.1,5000.2,15.0487
2026-03-17 19:15:00,5000.2,5001.2,4997.7,4998.6,18.5799
2026-03-17 19:30:00,4998.6,5001.3,4996.9,5001.3,23.6654
2026-03-17 19:45:00,5000.9,5001.2,4998.8,4998.9,12.9098
2026-03-17 20:00:00,4999.3,5004.2,4999.3,5003.2,12.8488
2026-03-17 20:15:00,5002.6,5002.7,5002.4,5002.7,0.6165
2026-03-17 20:30:00,5003.1,5003.6,5003.1,5003.6,6.1649
2026-03-17 20:45:00,5004.0,5004.0,5000.5,5003.9,13.4236
2026-03-17 21:00:00,5003.9,5006.9,5001.0,5001.0,33.6462
2026-03-17 21:15:00,5001.1,5001.1,5000.1,5000.5,6.9198
2026-03-17 21:30:00,5000.6,5000.7,4996.9,5000.3,50.5926
2026-03-17 21:45:00,5000.2,5003.4,5000.2,5002.3,24.7859
2026-03-17 22:00:00,5002.3,5003.5,4996.8,5000.7,65.6097
2026-03-17 22:15:00,5000.6,5000.8,4999.1,4999.7,9.451
2026-03-17 22:30:00,4999.6,4999.6,4994.6,4994.6,3.2719
2026-03-17 22:45:00,4995.8,5000.6,4994.0,4998.7,10.2375
2026-03-17 23:00:00,4998.5,4999.7,4997.9,4997.9,4.6018
2026-03-17 23:15:00,4997.9,4998.6,4997.9,4998.6,15.5225
2026-03-17 23:30:00,4998.8,5000.8,4998.8,5000.5,16.409
2026-03-17 23:45:00,5000.2,5000.3,4999.8,5000.2,2.447
2026-03-18 00:00:00,5000.0,5010.7,4999.8,5008.2,66.8901
2026-03-18 00:15:00,5008.3,5009.2,5002.2,5002.2,8.2642
2026-03-18 00:30:00,5002.0,5002.0,4998.0,5001.5,12.5927
2026-03-18 00:45:00,5001.5,5004.7,5000.5,5001.4,11.932
2026-03-18 01:00:00,5002.1,5013.4,4997.3,5009.9,18.8389
2026-03-18 01:15:00,5009.6,5012.2,5007.0,5007.1,7.5871
2026-03-18 01:30:00,5007.0,5007.0,5001.2,5002.0,55.6925
2026-03-18 01:45:00,5001.1,5001.1,4990.9,4996.9,48.8382
2026-03-18 02:00:00,4997.0,4999.4,4995.1,4998.2,8.3369
2026-03-18 02:15:00,4998.3,5003.3,4998.2,4999.2,19.7397
2026-03-18 02:30:00,4999.6,5000.8,4998.3,4999.4,9.0315
2026-03-18 02:45:00,4999.4,5000.2,4988.6,4990.3,25.9211
2026-03-18 03:00:00,4990.3,4992.6,4986.1,4992.6,49.0267
2026-03-18 03:15:00,4992.7,4994.1,4991.6,4993.8,6.0413
2026-03-18 03:30:00,4993.8,4994.7,4992.8,4992.8,8.6132
2026-03-18 03:45:00,4992.8,4992.8,4988.0,4988.6,7.8083
2026-03-18 04:00:00,4989.2,4990.3,4986.6,4987.8,37.7468
2026-03-18 04:15:00,4988.5,4989.8,4988.5,4988.8,8.7898
2026-03-18 04:30:00,4988.4,4988.4,4981.5,4982.7,44.5639
2026-03-18 04:45:00,4983.2,4984.5,4982.1,4984.0,64.2686
2026-03-18 05:00:00,4984.6,4989.1,4984.6,4988.6,72.7635
2026-03-18 05:15:00,4989.1,4990.2,4986.3,4988.8,12.3928
2026-03-18 05:30:00,4989.9,5000.1,4987.6,4997.4,65.4144
2026-03-18 05:45:00,4997.4,5000.6,4994.0,4995.4,24.236
2026-03-18 06:00:00,4995.4,5005.1,4995.3,5005.1,31.06
2026-03-18 06:15:00,5005.5,5007.8,5005.4,5006.8,37.8826
2026-03-18 06:30:00,5007.3,5012.8,5007.3,5009.1,97.0385
2026-03-18 06:45:00,5009.1,5011.8,5007.3,5007.5,34.8914
2026-03-18 07:00:00,5007.6,5011.1,5007.6,5008.6,20.0554
2026-03-18 07:15:00,5008.6,5008.6,5005.7,5006.5,6.348
2026-03-18 07:30:00,5006.4,5006.4,5001.2,5001.2,23.6549
2026-03-18 07:45:00,5001.3,5001.3,4989.4,4993.9,182.615
2026-03-18 08:00:00,4993.9,4996.5,4988.8,4992.7,115.7868
2026-03-18 08:15:00,4992.7,4994.5,4983.8,4988.3,220.901
2026-03-18 08:30:00,4988.3,4992.1,4986.3,4986.8,75.5206
2026-03-18 08:45:00,4986.8,4988.8,4978.9,4987.5,58.2764
2026-03-18 09:00:00,4987.6,4990.0,4987.5,4988.5,6.4316
2026-03-18 09:15:00,4988.0,4993.9,4986.9,4991.6,10.7179
2026-03-18 09:30:00,4991.8,4994.9,4991.8,4992.3,41.2818
2026-03-18 09:45:00,4992.7,4994.1,4992.3,4992.7,7.2643
2026-03-18 10:00:00,4992.6,4992.6,4987.8,4989.9,22.6699
2026-03-18 10:15:00,4989.9,4990.5,4981.9,4982.0,99.9887
2026-03-18 10:30:00,4982.0,4985.7,4962.2,4978.1,572.1096
2026-03-18 10:45:00,4977.1,4979.4,4958.9,4967.0,146.7553
2026-03-18 11:00:00,4966.9,4969.4,4950.0,4969.0,398.411
2026-03-18 11:15:00,4969.3,4973.0,4946.7,4948.2,344.9789
2026-03-18 11:30:00,4949.3,4961.3,4934.1,4938.5,565.3827
2026-03-18 11:45:00,4937.6,4943.9,4924.7,4930.3,354.1227
2026-03-18 12:00:00,4930.1,4933.1,4905.6,4909.7,783.7019
2026-03-18 12:15:00,4908.2,4912.2,4894.2,4902.2,417.99
2026-03-18 12:30:00,4902.0,4902.0,4871.4,4876.7,1357.961
2026-03-18 12:45:00,4876.8,4889.9,4871.5,4881.0,291.9753
2026-03-18 13:00:00,4880.5,4880.5,4851.0,4858.7,1090.9811
2026-03-18 13:15:00,4858.3,4865.5,4835.4,4861.1,889.0372
2026-03-18 13:30:00,4861.1,4884.6,4853.5,4874.8,778.3327
2026-03-18 13:45:00,4874.8,4880.9,4863.4,4879.6,413.6383
2026-03-18 14:00:00,4880.8,4895.0,4874.5,4882.7,297.8733
2026-03-18 14:15:00,4882.2,4884.5,4859.6,4861.1,247.2541
2026-03-18 14:30:00,4861.8,4864.3,4853.6,4861.0,699.0537
2026-03-18 14:45:00,4860.9,4870.6,4860.8,4868.5,150.5017
2026-03-18 15:00:00,4868.4,4876.4,4864.6,4873.8,238.9503
2026-03-18 15:15:00,4874.0,4878.5,4865.9,4872.8,493.1328
2026-03-18 15:30:00,4872.1,4875.6,4865.0,4865.7,199.7153
2026-03-18 15:45:00,4865.7,4867.1,4861.5,4864.0,50.8337
2026-03-18 16:00:00,4863.5,4879.6,4861.8,4878.6,96.0309
2026-03-18 16:15:00,4878.6,4883.2,4874.1,4882.9,76.6277
2026-03-18 16:30:00,4882.4,4883.5,4875.4,4882.2,144.8864
2026-03-18 16:45:00,4882.3,4890.6,4882.0,4889.0,66.0788
2026-03-18 17:00:00,4889.1,4890.1,4885.5,4887.2,124.4947
2026-03-18 17:15:00,4887.3,4897.0,4887.3,4892.9,90.1504
2026-03-18 17:30:00,4892.5,4899.6,4890.1,4895.5,130.802
2026-03-18 17:45:00,4895.3,4896.2,4890.5,4891.8,28.9951
2026-03-18 18:00:00,4890.7,4900.9,4881.2,4888.8,562.3792
2026-03-18 18:15:00,4888.5,4888.9,4879.1,4886.6,356.1361
2026-03-18 18:30:00,4886.1,4887.7,4873.8,4880.0,52.4209
2026-03-18 18:45:00,4879.9,4879.9,4853.8,4854.9,167.9367
2026-03-18 19:00:00,4853.5,4861.7,4844.8,4857.6,209.8416
2026-03-18 19:15:00,4858.1,4863.9,4846.3,4849.1,164.6903
2026-03-18 19:30:00,4849.7,4862.3,4849.7,4852.3,281.4947
2026-03-18 19:45:00,4851.7,4852.0,4840.5,4843.8,107.0469
2026-03-18 20:00:00,4844.1,4849.7,4825.2,4825.9,412.0184
2026-03-18 20:15:00,4826.0,4828.2,4810.0,4810.8,343.7213
2026-03-18 20:30:00,4811.3,4822.7,4808.2,4822.7,203.8676
2026-03-18 20:45:00,4823.0,4827.9,4818.7,4821.6,132.5745
2026-03-18 21:00:00,4821.6,4828.4,4821.6,4824.6,190.8922
2026-03-18 21:15:00,4824.3,4825.1,4821.0,4821.1,117.4252
2026-03-18 21:30:00,4821.1,4821.7,4816.9,4819.1,109.3689
2026-03-18 21:45:00,4819.2,4824.3,4818.8,4824.3,24.3526
2026-03-18 22:00:00,4824.3,4836.0,4817.7,4818.9,146.8266
2026-03-18 22:15:00,4819.3,4823.9,4806.5,4818.4,112.3856
2026-03-18 22:30:00,4818.0,4829.3,4811.4,4829.1,45.7932
2026-03-18 22:45:00,4828.8,4838.9,4827.6,4833.9,55.5276
2026-03-18 23:00:00,4833.9,4837.6,4831.1,4836.2,99.762
2026-03-18 23:15:00,4836.0,4840.0,4830.5,4838.3,47.1606
2026-03-18 23:30:00,4838.4,4842.0,4835.0,4835.5,70.1866
2026-03-18 23:45:00,4835.2,4837.8,4831.0,4837.2,43.7698
2026-03-19 00:00:00,4837.2,4847.0,4836.6,4843.8,39.5177
2026-03-19 00:15:00,4843.8,4843.8,4838.2,4842.7,30.0148
2026-03-19 00:30:00,4843.0,4849.0,4839.5,4840.3,17.8102
2026-03-19 00:45:00,4841.1,4844.8,4839.2,4842.2,59.7793
2026-03-19 01:00:00,4842.1,4851.7,4834.2,4838.5,101.214
2026-03-19 01:15:00,4838.9,4844.6,4835.0,4844.4,135.4428
2026-03-19 01:30:00,4844.7,4866.4,4844.1,4863.4,77.1171
2026-03-19 01:45:00,4863.6,4863.6,4851.0,4851.0,240.0904
2026-03-19 02:00:00,4851.0,4851.1,4842.8,4848.4,157.7164
2026-03-19 02:15:00,4849.9,4857.9,4848.7,4857.7,60.2996
2026-03-19 02:30:00,4857.7,4860.0,4854.6,4860.0,69.2819
2026-03-19 02:45:00,4860.0,4862.0,4854.6,4858.8,133.7768
2026-03-19 03:00:00,4858.9,4863.9,4856.0,4863.9,22.7889
2026-03-19 03:15:00,4863.9,4864.3,4858.4,4859.3,8.5738
2026-03-19 03:30:00,4859.3,4859.3,4853.0,4855.0,11.5083
2026-03-19 03:45:00,4855.0,4855.7,4852.1,4852.2,16.4257
2026-03-19 04:00:00,4852.2,4852.2,4847.4,4850.5,97.1118
2026-03-19 04:15:00,4850.5,4852.6,4850.4,4850.4,52.7309
2026-03-19 04:30:00,4850.3,4852.3,4849.8,4850.1,28.7317
2026-03-19 04:45:00,4850.1,4850.1,4845.2,4848.9,139.0136
2026-03-19 05:00:00,4848.9,4851.3,4845.6,4849.6,144.3762
2026-03-19 05:15:00,4849.6,4852.5,4845.0,4845.7,34.3205
2026-03-19 05:30:00,4845.5,4845.5,4831.4,4832.9,211.3729
2026-03-19 05:45:00,4832.8,4838.6,4826.2,4826.9,256.1738
2026-03-19 06:00:00,4827.1,4839.9,4827.0,4832.8,111.9095
2026-03-19 06:15:00,4832.7,4832.7,4812.8,4812.8,60.4263
2026-03-19 06:30:00,4812.7,4817.5,4780.0,4783.6,482.6104
2026-03-19 06:45:00,4784.1,4786.6,4747.4,4764.7,1468.7603
2026-03-19 07:00:00,4764.7,4783.4,4764.1,4777.2,349.9165
2026-03-19 07:15:00,4777.5,4780.4,4758.8,4769.3,346.2371
2026-03-19 07:30:00,4769.3,4770.7,4736.3,4739.2,330.736
2026-03-19 07:45:00,4739.6,4752.9,4728.1,4728.1,172.2958
2026-03-19 08:00:00,4728.2,4739.9,4704.0,4715.1,447.2503
2026-03-19 08:15:00,4714.8,4737.5,4714.8,4720.1,239.016
2026-03-19 08:30:00,4721.0,4722.9,4687.2,4689.6,859.9255
2026-03-19 08:45:00,4689.9,4720.6,4689.2,4710.3,328.082
2026-03-19 09:00:00,4711.9,4721.9,4691.6,4697.6,291.932
2026-03-19 09:15:00,4697.5,4723.9,4696.8,4713.0,137.2845
2026-03-19 09:30:00,4713.1,4727.2,4707.1,4709.2,150.2781
2026-03-19 09:45:00,4707.9,4718.8,4700.0,4701.1,337.7965
2026-03-19 10:00:00,4701.1,4721.0,4701.0,4708.1,134.9225
2026-03-19 10:15:00,4707.8,4708.3,4673.1,4686.1,2045.2092
2026-03-19 10:30:00,4686.1,4701.3,4678.1,4687.0,387.2854
2026-03-19 10:45:00,4687.1,4692.1,4668.8,4682.1,819.8121
2026-03-19 11:00:00,4681.3,4700.3,4681.2,4688.6,186.4803
2026-03-19 11:15:00,4688.7,4694.4,4680.2,4689.1,304.3179
2026-03-19 11:30:00,4689.1,4697.9,4663.1,4666.9,308.6852
2026-03-19 11:45:00,4667.3,4671.3,4655.1,4656.5,968.9081
2026-03-19 12:00:00,4655.9,4657.5,4615.6,4625.1,1941.5705
2026-03-19 12:15:00,4624.0,4634.8,4607.5,4613.4,754.5099
2026-03-19 12:30:00,4613.3,4622.3,4566.5,4569.3,2156.4644
2026-03-19 12:45:00,4569.0,4591.0,4534.9,4582.0,2928.0353
2026-03-19 13:00:00,4581.5,4581.5,4510.5,4548.8,4795.0476
2026-03-19 13:15:00,4548.3,4587.0,4533.1,4582.4,2106.3296
2026-03-19 13:30:00,4581.8,4587.4,4554.4,4566.4,1374.0733
2026-03-19 13:45:00,4566.3,4625.2,4547.8,4622.0,3634.5158
2026-03-19 14:00:00,4622.0,4650.4,4620.6,4632.6,2677.7672
2026-03-19 14:15:00,4632.8,4637.3,4587.6,4589.8,855.8854
2026-03-19 14:30:00,4589.1,4625.9,4585.0,4617.7,790.1661
2026-03-19 14:45:00,4617.3,4632.0,4603.4,4606.2,392.8422
2026-03-19 15:00:00,4606.2,4642.0,4599.1,4632.5,1296.1397
2026-03-19 15:15:00,4632.5,4633.3,4604.0,4608.2,1086.2846
2026-03-19 15:30:00,4607.5,4607.5,4576.6,4580.4,1939.8091
2026-03-19 15:45:00,4580.4,4617.2,4573.2,4602.9,1510.1132
2026-03-19 16:00:00,4603.3,4630.1,4599.0,4610.0,1334.4967
2026-03-19 16:15:00,4610.0,4623.0,4600.4,4608.0,364.2805
2026-03-19 16:30:00,4606.8,4617.0,4593.0,4601.6,1031.6398
2026-03-19 16:45:00,4601.6,4605.2,4584.1,4593.4,1302.2151
2026-03-19 17:00:00,4592.9,4604.2,4582.1,4588.3,610.4706
2026-03-19 17:15:00,4588.0,4617.9,4582.6,4608.9,1655.8166
2026-03-19 17:30:00,4608.9,4623.5,4606.4,4611.5,427.8917
2026-03-19 17:45:00,4613.3,4635.2,4612.1,4620.7,370.897
2026-03-19 18:00:00,4622.5,4623.0,4607.3,4619.1,256.3657
2026-03-19 18:15:00,4620.1,4623.0,4610.8,4614.5,70.119
2026-03-19 18:30:00,4614.4,4616.5,4600.7,4615.4,201.4721
2026-03-19 18:45:00,4615.3,4627.9,4610.6,4627.5,202.3409
2026-03-19 19:00:00,4628.0,4667.6,4628.0,4662.7,490.5678
2026-03-19 19:15:00,4662.0,4665.6,4640.1,4648.4,458.2302
2026-03-19 19:30:00,4649.7,4654.3,4640.1,4644.7,101.4566
2026-03-19 19:45:00,4644.1,4654.0,4637.2,4649.3,91.487
2026-03-19 20:00:00,4650.4,4662.8,4650.2,4658.7,200.4793
2026-03-19 20:15:00,4659.6,4665.6,4655.6,4662.6,348.6816
2026-03-19 20:30:00,4662.9,4665.2,4660.1,4660.5,97.3152
2026-03-19 20:45:00,4660.5,4666.4,4654.9,4655.8,97.7715
2026-03-19 21:00:00,4657.1,4665.7,4657.1,4660.9,220.3713
2026-03-19 21:15:00,4660.9,4660.9,4657.1,4657.2,50.2642
2026-03-19 21:30:00,4657.2,4667.6,4655.9,4667.6,165.8246
2026-03-19 21:45:00,4667.6,4671.3,4659.2,4663.3,587.7073
2026-03-19 22:00:00,4663.2,4673.6,4655.4,4672.9,346.1753
2026-03-19 22:15:00,4672.9,4683.3,4667.5,4672.6,1374.6158
2026-03-19 22:30:00,4672.5,4672.5,4650.8,4651.3,223.8738
2026-03-19 22:45:00,4650.9,4654.9,4641.0,4641.7,98.9779
2026-03-19 23:00:00,4642.1,4652.9,4642.1,4644.6,136.291
2026-03-19 23:15:00,4644.6,4652.7,4643.7,4649.6,61.4326
2026-03-19 23:30:00,4650.1,4652.8,4641.0,4641.2,156.255
2026-03-19 23:45:00,4641.1,4651.4,4641.1,4647.6,41.8389
2026-03-20 00:00:00,4647.6,4668.3,4647.6,4666.4,376.3768
2026-03-20 00:15:00,4666.9,4669.2,4648.6,4654.0,88.661
2026-03-20 00:30:00,4653.4,4662.0,4650.2,4661.8,76.4503
2026-03-20 00:45:00,4661.6,4665.3,4653.6,4654.5,79.0602
2026-03-20 01:00:00,4654.5,4682.7,4646.0,4658.2,210.7555
2026-03-20 01:15:00,4658.0,4666.3,4655.1,4666.3,65.1488
2026-03-20 01:30:00,4666.6,4692.0,4666.6,4691.1,214.4955
2026-03-20 01:45:00,4691.1,4701.9,4678.4,4683.3,497.653
2026-03-20 02:00:00,4683.1,4693.0,4676.1,4691.0,41.1174
2026-03-20 02:15:00,4690.7,4694.5,4686.2,4686.6,38.5512
2026-03-20 02:30:00,4686.8,4694.8,4683.8,4689.3,38.9298
2026-03-20 02:45:00,4689.3,4706.1,4687.8,4701.0,115.7275
2026-03-20 03:00:00,4701.0,4724.4,4698.2,4718.3,224.7929
2026-03-20 03:15:00,4719.5,4735.0,4719.4,4735.0,1017.0634
2026-03-20 03:30:00,4735.0,4735.0,4730.3,4731.9,236.081
2026-03-20 03:45:00,4731.9,4731.9,4724.0,4727.4,272.8773
2026-03-20 04:00:00,4727.7,4728.8,4716.7,4718.8,752.4646
2026-03-20 04:15:00,4718.9,4725.2,4717.4,4723.3,177.2979
2026-03-20 04:30:00,4723.3,4727.2,4719.0,4721.4,278.59
2026-03-20 04:45:00,4720.8,4724.5,4716.7,4723.3,203.1144
2026-03-20 05:00:00,4722.5,4722.6,4711.2,4718.7,168.1173
2026-03-20 05:15:00,4718.7,4723.7,4718.3,4720.6,286.4086
2026-03-20 05:30:00,4720.0,4720.7,4702.6,4710.0,282.6018
2026-03-20 05:45:00,4709.9,4711.3,4686.1,4689.2,394.3418
2026-03-20 06:00:00,4689.3,4700.7,4686.5,4691.7,289.5079
2026-03-20 06:15:00,4692.3,4695.5,4682.0,4687.4,388.6499
2026-03-20 06:30:00,4689.2,4689.4,4663.1,4668.2,192.9
2026-03-20 06:45:00,4667.7,4676.4,4664.5,4671.4,285.0807
2026-03-20 07:00:00,4672.2,4685.9,4672.2,4682.5,384.9438
2026-03-20 07:15:00,4682.4,4691.1,4681.4,4690.8,261.0753
2026-03-20 07:30:00,4691.2,4701.3,4687.9,4698.1,84.0041
2026-03-20 07:45:00,4697.5,4709.9,4697.5,4708.8,151.3342
2026-03-20 08:00:00,4708.6,4718.8,4704.2,4717.9,22.7604
2026-03-20 08:15:00,4718.7,4735.0,4717.7,4723.7,267.6318
2026-03-20 08:30:00,4723.6,4723.6,4702.0,4710.2,150.4242
2026-03-20 08:45:00,4709.5,4709.5,4688.5,4693.8,107.8295
2026-03-20 09:00:00,4694.8,4702.6,4686.5,4698.0,97.2423
2026-03-20 09:15:00,4698.0,4699.2,4686.2,4694.3,90.8668
